acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
OP225968,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON649713,ON675438,2022-01-01,2022,45790.0,1398,3628,5026,16,11,4,15,0.00034942127101987336,0.007868383404864092,0.0011025358324145535,0.008970919237278645
ON843176,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON843174,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON843173,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON843172,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON694329,ON675438,2022-01-01,2022,48957.0,1491,3870,5361,16,10,4,14,0.00032681741119758154,0.00670690811535882,0.0010335917312661498,0.007740499846624969
ON813267,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON813266,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON813261,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,17,11,4,15,0.00034703792920426243,0.007372654155495978,0.0010330578512396695,0.008405712006735648
ON813255,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
ON813251,ON675438,2022-01-01,2022,48495.0,1484,3836,5320,16,10,4,14,0.0003299309207134756,0.006738544474393531,0.0010427528675703858,0.007781297341963917
OP215267,ON675438,2022-01-01,2022,48986.0,1492,3872,5364,16,10,4,14,0.0003266239333687176,0.006702412868632708,0.0010330578512396695,0.007735470719872377
