acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
MT903343,MK783029,2018-01-01,2018,103082.0,3197,8475,11672,5,4,0,4,4.850507363070177e-5,0.0012511729746637473,0.0,0.0012511729746637473
MT903344,MK783029,2018-01-01,2018,103082.0,3197,8475,11672,7,6,0,6,6.790710308298248e-5,0.001876759461995621,0.0,0.001876759461995621
MT903345,MK783029,2018-01-01,2018,103082.0,3197,8475,11672,7,6,0,6,6.790710308298248e-5,0.001876759461995621,0.0,0.001876759461995621
NC_063383,MK783029,2018-01-01,2018,103082.0,3197,8475,11672,4,3,0,3,3.8804058904561414e-5,0.0009383797309978105,0.0,0.0009383797309978105
MT903342,MK783029,2019-01-01,2019,103082.0,3197,8475,11672,6,5,0,5,5.8206088356842125e-5,0.0015639662183296842,0.0,0.0015639662183296842
ON676708,MK783029,2021-01-01,2021,102709.0,3188,8443,11631,23,20,0,20,0.00022393363775326407,0.006273525721455458,0.0,0.006273525721455458
OP257247,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
ON563414,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
OP257243,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,27,24,0,24,0.0002628786182320926,0.0075282308657465494,0.0,0.0075282308657465494
OP123044,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
OP123045,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,26,23,0,23,0.0002531423731123855,0.007214554579673777,0.0,0.007214554579673777
OP123041,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
OP123040,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
OP225968,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
ON649713,MK783029,2022-01-01,2022,98533.0,3047,8127,11174,25,23,0,23,0.00025372210325474715,0.007548408270429931,0.0,0.007548408270429931
ON843176,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
ON843174,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,26,22,0,22,0.0002522263828796492,0.00688145136065061,0.0,0.00688145136065061
ON843173,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
ON843172,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
ON694329,MK783029,2022-01-01,2022,103082.0,3197,8475,11672,25,22,0,22,0.00024252536815350884,0.00688145136065061,0.0,0.00688145136065061
ON813267,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
ON813266,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
ON813261,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,27,24,0,24,0.0002628786182320926,0.0075282308657465494,0.0,0.0075282308657465494
ON813255,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
ON813251,MK783029,2022-01-01,2022,102207.0,3180,8405,11585,25,22,0,22,0.00024460164176621954,0.006918238993710692,0.0,0.006918238993710692
OP215267,MK783029,2022-01-01,2022,102709.0,3188,8443,11631,25,22,0,22,0.00024340612799267835,0.006900878293601004,0.0,0.006900878293601004
