acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
ON843174,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,1,0,0,0,9.70289728512934e-6,0.0,0.0,0.0
ON843173,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON843172,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON694329,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON813267,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON813266,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON813261,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,2,2,0,2,1.940579457025868e-5,0.000628140703517588,0.0,0.000628140703517588
ON813255,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
ON813251,OP257247,2022-01-01,2022,102560.0,3176,8456,11632,0,0,0,0,0.0,0.0,0.0,0.0
OP215267,OP257247,2022-01-01,2022,103062.0,3184,8494,11678,0,0,0,0,0.0,0.0,0.0,0.0
