acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
ON813261,OP498046,2022-06-01,2022,55794.0,1706,4368,6074,199,20,15,35,0.0035666917589704987,0.011723329425556858,0.003434065934065934,0.015157395359622792
ON813255,OP498046,2022-06-01,2022,55794.0,1706,4368,6074,198,19,15,34,0.0035487686848048178,0.011137162954279016,0.003434065934065934,0.01457122888834495
ON813251,OP498046,2022-06-01,2022,55339.0,1699,4335,6034,195,19,15,34,0.0035237355210610962,0.011183048852266038,0.0034602076124567475,0.014643256464722785
OP215267,OP498046,2022-08-01,2022,55659.0,1704,4358,6062,197,19,15,34,0.003539409619288884,0.011150234741784037,0.0034419458467186783,0.014592180588502715
MT903344,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,188,12,15,27,0.0033777107026716252,0.007042253521126761,0.0034419458467186783,0.01048419936784544
MT903345,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,188,12,15,27,0.0033777107026716252,0.007042253521126761,0.0034419458467186783,0.01048419936784544
MT903342,OP498046,2020-09-01,2020,55659.0,1704,4358,6062,186,10,15,25,0.0033417776100900126,0.005868544600938967,0.0034419458467186783,0.009310490447657645
MT903341,OP498046,2020-09-01,2020,50854.0,1592,4058,5650,168,9,15,24,0.0033035749400243835,0.005653266331658292,0.003696402168555939,0.00934966850021423
ON676708,OP498046,2021-11-01,2021,55794.0,1706,4368,6074,197,19,15,34,0.003530845610639137,0.011137162954279016,0.003434065934065934,0.01457122888834495
OP498046,OP498046,1988-01-01,1988,55794.0,1706,4368,6074,0,0,0,0,0.0,0.0,0.0,0.0
NC_003310,OP498046,1996-01-01,1996,55794.0,1706,4368,6074,22,0,3,3,0.00039430763164497975,0.0,0.0006868131868131869,0.0006868131868131869
NC_063383,OP498046,2018-08-01,2018,55659.0,1704,4358,6062,187,11,15,26,0.003359744156380819,0.006455399061032864,0.0034419458467186783,0.009897344907751543
KJ642616,OP498046,1968-01-01,1968,55659.0,1704,4358,6062,170,10,16,26,0.0030543128694371082,0.005868544600938967,0.0036714089031665903,0.009539953504105556
JX878410,OP498046,2006-11-01,2006,55659.0,1704,4358,6062,9,0,2,2,0.00016169891661725865,0.0,0.0004589261128958238,0.0004589261128958238
