acc,ref_acc,date,year,Nₛᵧₘ,Nₐₚₒₛᵧₘ,Nₐₚₒₛᵧₘ⁻¹,Nₐ₊₋,Oₛᵧₘ,Oₐₚₒₛᵧₘ,Oₐₚₒₛᵧₘ⁻¹,Oₐ₊₋,pₛᵧₘ,pₐₚₒₛᵧₘ,pₐₚₒₛᵧₘ⁻¹,pₐ₊₋
OP225968,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON649713.1,MK783028.1,2022-05-01,2022,52204.0,1639,4084,5723,15,13,0,13,0.0002873343038847598,0.007931665649786455,0.0,0.007931665649786455
ON843176,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON843174,MK783028.1,2022-05-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON843173,MK783028.1,2022-05-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON843172,MK783028.1,2022-05-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON694329.1,MK783028.1,2022-05-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON813267,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON813266,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON813261,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,15,13,0,13,0.0002873343038847598,0.007931665649786455,0.0,0.007931665649786455
ON813255,MK783028.1,2022-06-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
ON813251,MK783028.1,2022-06-01,2022,51737.0,1632,4051,5683,14,12,0,12,0.00027059937762143147,0.007352941176470588,0.0,0.007352941176470588
OP215267,MK783028.1,2022-08-01,2022,52204.0,1639,4084,5723,14,12,0,12,0.0002681786836257758,0.007321537522879805,0.0,0.007321537522879805
MT903344,MK783028.1,2020-09-01,2020,52204.0,1639,4084,5723,2,2,0,2,3.831124051796797e-5,0.0012202562538133007,0.0,0.0012202562538133007
MT903345,MK783028.1,2020-09-01,2020,52204.0,1639,4084,5723,2,2,0,2,3.831124051796797e-5,0.0012202562538133007,0.0,0.0012202562538133007
MT903342,MK783028.1,2020-09-01,2020,52204.0,1639,4084,5723,1,1,0,1,1.9155620258983984e-5,0.0006101281269066504,0.0,0.0006101281269066504
MT903341,MK783028.1,2020-09-01,2020,47386.0,1524,3779,5303,1,1,0,1,2.1103279449626472e-5,0.0006561679790026247,0.0,0.0006561679790026247
ON676708,MK783028.1,2021-11-01,2021,52204.0,1639,4084,5723,11,10,0,10,0.00021071182284882384,0.006101281269066504,0.0,0.006101281269066504
OP498046,MK783028.1,1988-01-01,1988,52065.0,1637,4074,5711,174,15,8,23,0.003341976375684241,0.00916310323762981,0.0019636720667648502,0.01112677530439466
NC_003310,MK783028.1,1996-01-01,1996,52065.0,1637,4074,5711,179,13,9,22,0.0034380101795832133,0.00794135613927917,0.0022091310751104565,0.010150487214389627
NC_063383,MK783028.1,2018-08-01,2018,52204.0,1639,4084,5723,2,2,0,2,3.831124051796797e-5,0.0012202562538133007,0.0,0.0012202562538133007
KJ642616,MK783028.1,1968-01-01,1968,52204.0,1639,4084,5723,72,4,8,12,0.001379204658646847,0.0024405125076266015,0.0019588638589618022,0.004399376366588404
JX878410,MK783028.1,2006-11-01,2006,52065.0,1637,4074,5711,170,13,8,21,0.003265149332565063,0.00794135613927917,0.0019636720667648502,0.00990502820604402
